5.300000	0.007730	0.000960	-0.008235	-0.001042	0.008655	0.001276	-0.009133	-0.001015	0.008505	-0.000122	0.006155	-0.027386
5.400000	0.006948	0.000862	-0.007401	-0.000936	0.007812	-0.003820	-0.008348	-0.001006	0.007110	-0.004515	-0.005674	-0.013111
5.500000	0.006245	0.000775	-0.006652	-0.000841	0.006939	0.000928	-0.007522	-0.000940	0.004980	0.003144	-0.031701	0.045943
5.600000	0.005613	0.000696	-0.005979	-0.000756	0.006395	-0.000411	-0.006702	-0.000923	0.005781	-0.000645	-0.005591	-0.003839
5.700000	0.005046	0.000626	-0.005374	-0.000679	0.005761	-0.005356	-0.006041	-0.000678	0.004903	-0.005442	-0.011112	-0.001072
5.800000	0.004535	0.000562	-0.004831	-0.000610	0.005197	-0.003852	-0.005321	-0.000626	0.003139	-0.001449	-0.035873	0.049446
5.900000	0.004077	0.000505	-0.004342	-0.000548	0.004810	-0.005964	-0.004769	-0.000552	0.003227	-0.004520	-0.026909	0.029903
6.000000	0.003664	0.000454	-0.003903	-0.000492	0.003998	0.002935	-0.004376	-0.000478	0.001881	0.006250	-0.038016	0.067837
6.100000	0.003294	0.000408	-0.003508	-0.000442	0.003644	0.001044	-0.003650	-0.000627	0.003935	-0.000136	0.009487	-0.023361
6.200000	0.002961	0.000367	-0.003153	-0.000398	0.003014	0.009246	-0.003476	-0.000514	0.002802	0.009778	-0.000763	0.011323
6.300000	0.002661	0.000330	-0.002834	-0.000357	0.003069	-0.000456	-0.003154	-0.000435	0.005076	-0.004826	0.043340	-0.088351
6.400000	0.002392	0.000296	-0.002548	-0.000321	0.002543	0.006261	-0.002785	-0.000307	0.002040	0.007211	-0.007294	0.019594
6.500000	0.002150	0.000266	-0.002290	-0.000289	0.002413	-0.000805	-0.002548	-0.000479	0.003730	-0.003828	0.028930	-0.060927
6.600000	0.001933	0.000239	-0.002058	-0.000259	0.002211	0.000927	-0.002123	-0.000122	0.001711	0.001529	-0.007882	0.012349
6.700000	0.001737	0.000215	-0.001850	-0.000233	0.002083	-0.002981	-0.001977	-0.000219	0.002102	-0.003673	0.002361	-0.013828
6.800000	0.001562	0.000193	-0.001663	-0.000210	0.001665	0.001392	-0.001828	-0.000297	0.000655	0.003014	-0.018402	0.033256
6.900000	0.001404	0.000174	-0.001495	-0.000188	0.001476	0.008100	-0.001631	-0.000230	0.001591	0.008296	0.003926	0.004206
7.000000	0.001262	0.000156	-0.001344	-0.000169	0.001498	-0.000224	-0.001434	-0.000175	0.003429	-0.004089	0.040107	-0.078368
7.100000	0.001134	0.000141	-0.001208	-0.000152	0.001295	-0.002147	-0.001296	-0.000116	0.001084	-0.002203	-0.002921	-0.001022
7.200000	0.001020	0.000126	-0.001086	-0.000137	0.000970	-0.002548	-0.001527	-0.000186	0.000240	-0.001732	-0.013091	0.016770
7.300000	0.000916	0.000114	-0.000976	-0.000123	0.000955	0.003045	-0.001124	-0.000115	0.000116	0.004649	-0.015673	0.032697
7.400000	0.000824	0.000102	-0.000877	-0.000110	0.000959	-0.000292	-0.000682	-0.000042	0.001659	-0.001741	0.014712	-0.029401
7.500000	0.000740	0.000092	-0.000789	-0.000099	0.000817	-0.000391	-0.001020	-0.000040	0.000633	-0.000279	-0.002663	0.002316
7.600000	0.000666	0.000082	-0.000709	-0.000089	0.000696	0.003069	-0.000964	-0.000097	0.000461	0.003592	-0.003731	0.010705
7.700000	0.000598	0.000074	-0.000637	-0.000080	0.000800	-0.000339	-0.000768	-0.000029	0.001500	-0.001805	0.014788	-0.029774
7.800000	0.000538	0.000067	-0.000573	-0.000072	0.000610	-0.001737	-0.000725	0.000037	0.000443	-0.001716	-0.002607	0.000375
7.900000	0.000483	0.000060	-0.000515	-0.000065	0.000505	-0.000961	-0.000569	-0.000061	-0.000013	-0.000204	-0.009800	0.015451
8.000000	0.000435	0.000054	-0.000463	-0.000058	0.000464	-0.000178	-0.000649	0.000008	0.000134	0.000295	-0.005944	0.009595
8.100000	0.000391	0.000048	-0.000416	-0.000052	0.000357	0.001370	-0.000409	-0.000094	0.000250	0.001606	-0.001729	0.004882
8.200000	0.000351	0.000043	-0.000374	-0.000047	0.000386	-0.001601	-0.000491	-0.000102	0.000689	-0.002405	0.006550	-0.016229
8.300000	0.000316	0.000039	-0.000336	-0.000042	0.000334	-0.001901	-0.000409	-0.000172	-0.000134	-0.001303	-0.008948	0.012311
8.400000	0.000284	0.000035	-0.000302	-0.000038	0.000201	0.001927	-0.000306	-0.000069	-0.000353	0.003061	-0.010801	0.023107
8.500000	0.000255	0.000032	-0.000272	-0.000034	0.000365	-0.002802	-0.000473	-0.000048	0.000822	-0.003991	0.009629	-0.024105
8.600000	0.000229	0.000028	-0.000244	-0.000031	0.000355	-0.004143	-0.000426	-0.000134	-0.000415	-0.003190	-0.014980	0.019498
8.700000	0.000206	0.000026	-0.000219	-0.000028	0.000122	0.006679	-0.000302	0.000003	-0.001036	0.009365	-0.022905	0.054571
8.800000	0.000185	0.000023	-0.000197	-0.000025	0.000093	0.001854	-0.000174	0.000000	0.001805	-0.001169	0.034449	-0.061415
8.900000	0.000166	0.000021	-0.000177	-0.000022	0.000327	-0.007520	-0.000146	0.000105	0.000825	-0.009135	0.010127	-0.032912
9.000000	0.000150	0.000019	-0.000159	-0.000020	0.000193	-0.002885	-0.000076	-0.000139	-0.001758	0.000428	-0.039008	0.067440
9.100000	0.000135	0.000017	-0.000143	-0.000018	0.000148	-0.000521	0.000062	-0.000032	-0.000605	0.000830	-0.015139	0.027468
9.200000	0.000121	0.000015	-0.000129	-0.000016	0.000078	0.001148	-0.000166	-0.000096	-0.000076	0.001496	-0.002923	0.007163
9.300000	0.000109	0.000013	-0.000116	-0.000015	0.000114	-0.000698	-0.000191	0.000106	0.000388	-0.001290	0.005666	-0.012131
9.400000	0.000098	0.000012	-0.000104	-0.000013	0.000195	-0.002842	-0.000077	-0.000118	0.000020	-0.002801	-0.003436	0.000947
9.500000	0.000088	0.000011	-0.000094	-0.000012	-0.000057	0.005773	0.000170	0.000195	-0.000814	0.007743	-0.015336	0.039831
9.600000	0.000079	0.000010	-0.000084	-0.000011	0.000184	-0.004080	0.000018	0.000073	0.001729	-0.007290	0.030936	-0.065286
9.700000	0.000071	0.000009	-0.000076	-0.000010	0.000174	-0.003801	-0.000150	-0.000091	-0.000881	-0.002234	-0.020985	0.031932
9.800000	0.000064	0.000008	-0.000068	-0.000009	0.000201	-0.002986	0.000025	0.000020	-0.000785	-0.001430	-0.019758	0.031578
9.900000	0.000057	0.000007	-0.000061	-0.000008	0.000048	-0.002254	-0.000161	0.000106	-0.000732	-0.001037	-0.015459	0.024620
10.000000	0.000052	0.000006	-0.000055	-0.000007	0.000050	-0.001378	-0.000011	0.000191	-0.000532	-0.000411	-0.011646	0.019463
10.100000	0.000046	0.000006	-0.000049	-0.000006	0.000037	0.000652	-0.000027	-0.000021	-0.000315	0.001354	-0.007036	0.014294
10.200000	0.000042	0.000005	-0.000044	-0.000006	0.000064	0.001295	-0.000087	-0.000072	0.000218	0.001104	0.003180	-0.003816
10.300000	0.000037	0.000005	-0.000040	-0.000005	0.000110	-0.002828	-0.000182	0.000072	0.000436	-0.003711	0.006716	-0.018023
10.400000	0.000034	0.000004	-0.000036	-0.000005	0.000017	0.001159	-0.000088	0.000058	-0.000735	0.002643	-0.014983	0.030075
10.500000	0.000030	0.000004	-0.000032	-0.000004	0.000029	0.001430	-0.000227	0.000124	0.000304	0.001023	0.005732	-0.008397
10.600000	0.000027	0.000003	-0.000029	-0.000004	-0.000054	0.004664	-0.000242	0.000041	0.000276	0.004438	0.006837	-0.004649
10.700000	0.000024	0.000003	-0.000026	-0.000003	-0.000006	-0.002002	0.000151	-0.000033	0.001230	-0.004438	0.024590	-0.049461
10.800000	0.000022	0.000003	-0.000023	-0.000003	0.000041	-0.000315	-0.000135	-0.000187	-0.000491	0.000594	-0.010518	0.018655
10.900000	0.000020	0.000002	-0.000021	-0.000003	-0.000024	0.000913	-0.000070	-0.000041	-0.000134	0.001180	-0.002121	0.005469
11.000000	0.000018	0.000002	-0.000019	-0.000002	0.000098	-0.002998	-0.000158	0.000089	0.000328	-0.003714	0.004769	-0.014627
11.100000	0.000016	0.000002	-0.000017	-0.000002	0.000130	0.000298	-0.000156	0.000016	-0.000669	0.001771	-0.015832	0.029911
11.200000	0.000014	0.000002	-0.000015	-0.000002	-0.000149	0.004304	-0.000034	-0.000282	-0.000095	0.004557	0.001112	0.005441
11.300000	0.000013	0.000002	-0.000014	-0.000002	-0.000190	0.006763	0.000040	-0.000056	0.000887	0.005389	0.021517	-0.027859
